"","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
"328424",-0.722421952488041,-0.750093349557328,-0.49032794842974,-1.03956954669025,0.322896686232656,0.122769585024361,-2.08063959886808,-1.64535858583767,-1.01744281915695,-1.14190394974317,-2.55515032189203,-2.94561017678329
"100504051",-0.623378220635656,-1.13052655145534,-0.577002779426999,-1.32844010076528,-0.347032712934217,-0.537445834301097,-1.38240153547569,-1.45106062257021,0.331730774800502,-0.65489434405075,-0.799163816319045,-0.217695939608115
"67153",2.88128585634228,3.00659140423842,2.69633017050163,2.50960491983311,2.33939049235085,2.25920702554543,4.49551729396309,4.25372211951707,3.11752406677992,2.85423574590682,2.77504726212621,2.77889649212361
"545062",0.420367824613915,0.360246891779119,-0.187877580117561,-0.33018994957864,0.0264735783573804,0.308897470198121,1.16847211270029,0.805967263994492,1.16858780951731,1.82639425374847,1.02219765279976,1.2142542469536
"629059",0.750888173177659,1.25469942932534,-1.24706146999093,-0.692259855550942,-1.86199595333055,-1.79007931792599,-1.20877279779355,-0.988478744464352,-3.48617522965634,-2.14745738936191,-3.48617522965634,-3.48617522965635
"319433",1.07965341568371,1.04586468405603,0.370698683461239,-0.178361957803391,0.613176616290375,0.308897470198121,0.22464208584166,-0.196453894824275,-2.15742069714772,-2.89186098027388,-2.55515032189203,-1.99141740963577
"18130",8.10150477467012,7.64660883440757,7.03942234946024,6.88022848794672,7.66663872697276,7.60331692135683,6.36811613147703,6.26517010444236,5.39089330300197,5.57507041381422,4.32720587510068,4.24729176967298
"268752",3.3998879646441,3.20649323850687,2.94209226720423,2.80211352273608,3.37910082115476,3.41749158664686,4.91929833408074,5.01975810632614,4.81516698385696,4.80370501481934,3.46625579517964,3.40532177177065
"13030",9.09843925361737,9.22805175000809,8.68058928637135,8.81978244829373,9.19246801440992,9.11220175837047,9.34319047996368,9.50954820611697,9.27075192961744,9.40839578636132,8.91836520254192,8.8645524402163
"14137",5.37731904310668,5.1832829180628,4.72955271570625,5.08501389596897,6.4417899130731,6.04683463399481,5.26864812545867,5.32190235225862,3.5803816457193,3.44233586202956,4.69705463914468,4.59596319980707
"382913",-2.51144911667672,-1.13052655145534,-2.93514290350881,-2.4939997431947,-2.88147109154644,-3.48617522965634,1.87592952321401,1.58141208247905,-1.67069725041016,-0.374088691869429,-1.59091526024351,-1.01487824121175
"219148",6.05067130319283,6.02950126108292,4.76081252116637,5.20380325209866,5.91090522409316,5.46175517358294,3.71570976743305,3.99064337141049,-0.569434561523191,0.240014579813343,-1.99393232975458,-2.94561017678329
"210376",4.22128929470402,3.90874722580131,3.90998539971921,3.96989717327908,4.25497317934054,4.46467353958009,4.50801313087958,4.40574738358743,4.0525999645749,3.74608406067516,3.35657820710759,3.30823008145691
"72400",2.71143671358355,2.34952309062715,2.72378477214378,2.39321597954504,2.62667833492674,2.46909684741814,3.37728360896031,2.89080359984033,2.1248638134113,2.25541965958007,1.28424527108737,1.38081235263024
"20680",4.31480007322072,4.98618625328157,3.60994998649766,3.41115333777889,3.25117859273693,3.22271007598707,2.23283614629732,2.37982343631345,0.772516156036786,0.539973582364544,-0.522751960038893,-0.217695939608115
"110265",3.2706446629413,2.69481744906262,3.35878478160439,3.20564317872182,3.19372761608748,2.95159799108571,3.45032382733821,3.46696501040262,3.70501534128195,3.46628536117631,3.48201128864114,3.32584562320935
"16554",4.63042502128577,4.55569195590956,4.25236363778601,4.36238693217078,4.73444872145267,4.63685166639444,5.68651973388503,5.63585094617643,5.34693326368,5.54023655442423,4.34167038132595,4.30468096651549
"219150",4.75531353551177,4.87765241555099,4.5972651725271,4.68058173856164,4.50866146974999,4.55025541185729,4.66131609257155,4.59094850434555,4.06428226421961,4.11898437736506,3.26240710727623,3.24790796106795
"210925",3.99838151902251,3.84099043669255,3.26222720515804,3.29917446899779,3.22990167547344,3.69864845201008,4.44766963757629,4.56309296273639,3.92599676984058,3.5471097866402,2.90539739355676,2.63558323539245
"54616",5.70608597023804,5.620519181775,5.6228285776623,5.68303552668013,6.06703349732354,6.1671039543196,5.88519552833929,5.81186397612406,4.69005178861217,4.25581414596694,4.31845704521925,4.17462043048854
"14365",5.94166870077845,5.61647213141602,5.1596627666652,5.10550384309695,5.46392042466909,5.5490461622625,4.21214654093308,3.87758174839118,2.91736700240658,2.77973912712913,0.838579951562311,1.26383626196421
"380912",5.35015657120657,5.27000066123005,4.87745316484561,4.68306263475105,4.93183251149111,5.19668582680706,5.87075424612121,5.79400030427237,4.52795518947066,4.31636109107623,4.22792063012584,4.11507848705186
"18155",-2.51144911667672,-2.46500768392551,-0.767735908213934,-1.32844010076528,0.0908310614905131,0.365961057100441,-3.48617522965634,-3.48617522965634,-2.48048429088319,-3.48617522965635,-3.48617522965634,-3.48617522965635
"74195",5.1564386681799,4.83416981801922,4.82560056261913,4.8446952786396,4.81524226207299,5.06502658017464,5.34898527385389,5.41678337817916,4.9763630704062,4.74373017607804,4.04202549601506,4.09467227717139
"100503545",-2.19462936824243,-0.642721003907872,-0.987582999156126,-1.4979279714277,0.0908310614905131,0.621651750205039,-2.08063959886808,-1.45106062257021,-1.30740733004273,-2.14745738936191,-3.48617522965634,-1.99141740963577
"71145",2.56161603045641,2.97322172987594,0.323624398616925,1.22664877833428,0.322896686232656,0.755804825028731,7.39913102168165,6.85274189317698,1.2251887507993,2.06466176237141,1.35439955004682,1.50971005461631
"52033",3.51849901588025,3.64830741838968,3.32929886835867,2.81121447395884,0.0264735783573804,-0.169896637561891,4.37107532370003,4.35466600855742,3.86050457887188,2.97600912731339,4.22167797044273,3.88093105232075
"71988",2.54041076554384,2.26931007037878,1.93545315530466,1.28006639619531,-0.434918657927444,-0.646088590373375,2.71473499680725,2.51391286866093,2.29316098401839,1.5632181932215,2.74923899481942,2.14713985601758
"67179",4.73212126524172,4.90224024128261,5.0910439878719,4.82461171207464,4.68318583305551,4.47767716142633,5.01433327486832,5.03403352084917,5.369080713935,5.14339982401853,4.79280450229582,4.77974879301045
"219151",3.87252258829758,3.85937232776337,3.65818096744396,4.01785530553797,3.98977487734415,4.3597127370619,1.03668502535269,1.72910666611224,-0.4762307705752,-1.46521840171455,-2.24742198546059,-3.48617522965635
"12759",6.47689700140913,6.74626034129896,7.24090875264305,7.16791364897736,6.98054488693772,6.91455295946999,10.6674821380766,10.2044785141681,10.81004395982,10.6243049740523,9.69026167962562,9.45914156290022
"268756",-1.71506288590866,-0.200585601111897,-2.93514290350881,-1.69001121863023,-3.48617522965635,-3.48617522965634,0.0981148143755548,0.015710929478889,-1.15515237708336,-0.65489434405075,-1.59091526024351,-2.55329449750217
"13850",0.510363115697959,0.0758092502358959,-0.0575225753466646,0.453346919689792,-0.628591790425789,-0.763583903340525,3.07534135486931,3.2110518898115,3.41383204850114,3.08829925934536,1.85147897186998,1.77205920187708
"19229",3.28346460295576,3.2558951403443,0.772359857339695,1.56469315422471,0.995856088903437,0.954917845653714,5.6001574993899,5.60202893080146,3.69503071077796,3.9551660974099,2.50381457460928,2.70901867440464
"66854",5.59091342657655,5.32228756260519,5.06265578429765,5.06422874163266,5.22495997707624,5.42362525385297,4.69175854918474,4.47015912785455,0.73402590630409,0.240014579813343,1.13279047627103,0.631811941969883
"11549",0.167253649051078,-1.45453924884346,-1.7525308536884,-1.91165487249866,-2.88147109154644,-2.84457618692174,5.79756946019447,4.99495245455254,2.81044143584367,2.15584641027073,3.33938299980853,3.04306730260309
"791407",-2.91801269592391,-2.13888309532882,-3.48617522965634,-3.48617522965634,-3.48617522965635,-3.48617522965634,3.34977917886622,2.71968627776807,1.43169766980098,0.932702268169731,2.64112541173261,2.45526211011351
"12934",5.31156186859459,4.9044548575473,2.76841238731947,3.20564317872182,3.68036671768866,3.9711062003281,2.85828363856435,2.43003697467776,0.0477620022044863,0.347081690320754,0.336160811200674,0.809270545099737
"12177",5.99525235394873,6.15664254042028,5.72938350599564,5.69783225199262,5.92862189116797,5.98442775826079,6.04914505432676,6.04118283077995,6.0130085620637,6.08855765044694,4.49964654456489,4.32817814704641
"71978",6.84926653409239,6.92214460548833,7.05481776339696,6.85789464257348,6.423163425373,6.41707083402181,6.65609230015152,6.73409426012955,6.46181068038513,6.35945263093502,5.00396231652843,4.94464680839857
"13592",1.19270434254868,1.33570641893405,-0.0575225753466646,0.0230663221106922,0.152439791646446,-0.169896637561891,-0.669181496700618,-0.445290391404381,-1.89362978828622,-3.48617522965635,-2.55515032189203,-2.55329449750217
"108912",2.57210291571106,2.29654629484425,2.20590524824431,1.58605988129867,0.152439791646446,0.122769585024361,3.06692023263829,2.77900931577499,2.62305117955462,2.21358401163285,3.23787150890063,2.79584962378692
"105440",4.2444219795834,4.50112955558815,4.95672574156645,4.79280406952018,4.97510012521475,4.62521193288045,4.64160372527627,4.9654629513332,4.67742935779433,4.50448544856087,3.25631221589179,3.33166999505342
"14714",-0.943585252967751,-2.13888309532882,-0.873475786215351,-1.03956954669025,-0.628591790425789,-2.06384965417232,-0.0405852857037883,-1.64535858583767,-0.388684652196939,0.749660381935863,-3.48617522965634,-2.55329449750217
"68813",4.1141362578112,3.68484088256671,3.78523290985554,3.60677185600482,3.38552936353879,3.15955735737069,6.3104292786408,6.31862707997903,4.53076480888252,4.47822534967914,3.95438682072696,3.88489777182952
"13522",-1.52425405841806,-0.449333379454911,1.02865930286174,0.543483080352603,-0.978760668068079,-1.18739925229193,-2.08063959886808,-1.64535858583767,-1.67069725041016,-1.29452303742659,-2.24742198546059,-2.55329449750217
"20855",3.35200757438726,3.76014405744399,2.78588393895921,2.68817374585633,2.18579798137124,2.74124946982426,4.42807722259816,4.03593247157271,4.75396526088529,4.11141039683001,2.20790486538945,2.17332378396178
"18095",0.713483391747194,1.22665377944003,1.24622171566585,0.856454501035483,1.18462788600343,0.797886638143358,-2.85416728279109,-2.46267078606135,-2.15742069714772,-2.89186098027388,-3.48617522965634,-3.48617522965635
"67712",5.52091544095622,5.49387864621102,5.79340833114264,5.54255707557003,5.2321116000261,5.16889447120325,5.52836823860032,5.3400717981731,4.91101286115709,4.7534952791752,3.2501914664029,3.38865587657376
"67464",3.54002639668866,3.47437463267866,2.69633017050163,2.7929547953325,2.8569251496811,2.33261591281311,5.31205056107039,5.21318781772274,4.81516698385696,4.67345863367472,4.43366288080842,4.39088910562958
"100862072",0.988643500835505,1.744543016114,4.30784097434513,4.26969475039989,5.6701848653844,4.92013448985816,-1.20877279779355,-0.357488842436475,-0.569434561523191,-1.14190394974317,-1.77839645692121,-1.77568924350542
"94352",1.19270434254868,2.41312040617201,4.88962531217651,4.75792781379423,6.22682226277679,5.55672592735652,0.687058750362455,-0.122211014571167,-0.306148471926576,-0.877946045422377,-0.609135804457143,-1.13826048522493
"71843",4.16351559481353,3.91754571442894,4.31988483252783,4.22612794925964,4.25847979933621,4.29873747305134,4.35040692973527,4.31178796594174,3.89580332439279,3.68105563921851,2.08948337286349,2.42288913927213
"105513",5.39514734158526,5.10649009303134,5.1085070732273,4.94319319249303,5.26211659296369,5.4909085370913,5.58696630383086,5.54478471364463,5.13802388282233,4.94249785401442,3.72646585565034,3.9469253787936
"21933",4.95281867806025,5.05359101919495,5.38417172734983,5.02173790382339,4.64618624539609,4.53789252764658,4.65008488447899,4.83643322966797,4.08354497321595,3.95939115678177,2.2329509850668,1.83901761174697
"246710",4.48261708345919,4.1886402758619,3.89396196288476,3.69299762076132,3.77644013908289,4.07743490240173,3.13295177407357,3.20385410477255,2.92592981303356,3.12637499105845,2.26972328626826,1.46801077312476
"13655",8.75860558702582,8.19856946141494,7.51156702670579,7.20937925383563,7.69538304331706,8.12888464815439,5.98801489724716,6.13971280692673,4.13245657464749,3.9295525533011,0.381666896738112,1.10966537647811
"57784",3.70157480513623,3.77474426137127,3.60010723682518,3.61718764950743,3.81980800519301,3.71521321411533,4.86932526755283,4.96971282248478,4.31303564704105,4.15258367404812,3.03209238131763,3.07813696636092
"219158",5.19765779915893,4.97569300299797,4.58484199026795,4.56428113512718,4.7643543077872,4.96699567152146,6.01781186922344,5.90357191770494,5.17441228289939,5.09429567278434,4.54034543108941,4.70318948672641
"268759",0.0521082348707502,0.360246891779119,-0.121228296653158,0.199785924830588,0.426283553562467,0.122769585024361,0.642416112944699,1.28664470166966,-0.388684652196939,-0.374088691869429,-1.99393232975458,-2.55329449750217
"213019",2.00310106347276,1.36172855318787,-0.408566603316455,0.5865236969942,1.32502229998962,1.78150441088305,4.27564268743582,4.33503436994895,0.168134999925966,1.03232566266193,0.0842342785628173,0.385300106350897
"20410",4.95081095253319,4.81546188229709,3.9415080599379,3.95765433503229,4.15315880136112,4.17646208141916,6.00243842732842,6.09177630334671,3.63884475487357,3.73133555206311,3.18751186011038,3.22305472043753
"19057",3.58214080987109,3.76014405744399,3.24969012390907,3.52615996586809,3.63252420096235,3.83120322065772,4.1215345783689,4.06402975062545,3.28663123102372,3.28963611018917,2.62229173945517,2.93243353775062
"213053",6.96867358371283,7.198782090287,8.02819146681746,7.8496305225173,8.06759284101828,7.92977752796468,9.17180485025407,9.05730269146675,9.20477261938152,9.2272112502714,8.74720637717538,8.63048297751525
"57746",4.27041297528132,4.43832129117355,4.50796887071556,4.57500710565886,4.52912886487749,4.51284432308584,0.730361332504379,1.44154358874464,0.224753364845503,1.24107759021209,-1.99393232975458,-1.27318986019307
"67065",6.01748420835045,5.75299989701772,5.5620170450862,5.22438848868729,5.18497950350373,5.31913556975008,5.88878337448188,5.89018188171385,5.80361552489215,5.61311114590847,4.90224318914275,4.84839217852795
"105653",4.3487421798798,3.94792461041514,5.14281161232514,4.77430837421958,5.68849806175128,6.05770010756698,-1.57982257432171,-1.2798513516003,-1.67069725041016,-2.47217024111218,-2.94682779076513,-2.24517327506251
"12153",8.04286625192162,8.10152841184943,7.49473239494286,7.6539069289579,7.79563174867059,8.10525162627868,6.31843281420646,6.33519152974674,4.37688434553657,4.44245138952849,2.14331852492283,2.27355121755777
"20389",1.0196224498153,0.682767833844104,-0.669219625548451,-0.0410017148652064,0.475325153047014,0.878537710278315,-2.08063959886808,-2.46267078606135,-3.48617522965634,-3.48617522965635,-3.48617522965634,-3.48617522965635
"213469",-2.19462936824243,0.0115147675797954,-0.0575225753466646,0.925131473183418,1.32502229998962,1.55486039133606,-2.85416728279109,-1.86995780415918,-2.8974162765354,-3.48617522965635,-3.48617522965634,-3.48617522965635
"72549",3.78056436334455,3.93498333303154,3.76775342427579,3.64290281436481,3.14150997725176,3.47049262074819,4.64443632174807,4.65568609085665,4.44400076793744,4.17818598122643,3.20026753078829,2.89358641651721
"15460",8.45436092253766,8.30109584829006,6.97328656649177,6.81668823984683,6.75770303214743,7.06375701580919,7.22652107993324,7.20202834454822,5.41846202210178,5.23512037035316,2.96640646298499,3.13253341663153
"213484",3.64309337768073,3.59993404928408,2.6008473793722,2.34389748860184,2.54862795312204,2.93283529785648,3.43076766943798,3.0756551122905,2.45573612252364,2.57470154729151,2.49348787787095,2.56811025674336
"239170",4.63042502128577,4.50405329100337,4.81925112724884,4.86231561208168,4.97722981432279,5.26765685934417,5.28144261046621,5.28826908057799,4.53916098548657,4.59958822500446,3.42880971200471,3.86093218791637
"13829",2.72089258066752,3.02299119341384,2.41123091718661,2.50960491983311,2.72119762901989,2.45601530439224,1.77614468053612,1.68842823109724,-0.891740264399963,-0.291445693009931,-1.99393232975458,-2.24517327506251
"14171",-0.0730306144707243,0.911383741003554,-0.0575225753466646,0.406075110358413,0.211524984823141,-0.537445834301097,-0.91389584491372,-0.357488842436475,-0.0835763033519997,-1.46521840171455,-3.48617522965634,-3.48617522965635
"328440",-0.00910480258204762,-0.0557792278259824,-0.257755677357218,0.406075110358413,-0.628591790425789,-0.646088590373375,-0.560812867516674,-0.862248737909343,-0.776117801441341,-1.29452303742659,-2.94682779076513,-2.55329449750217
"65246",6.13619897941306,5.94810955295382,5.6409432651313,5.57230380915354,5.75206763826177,5.81162219446896,6.10573601882774,6.11690196808461,5.82780529341622,5.47238086297922,4.89245162619534,4.88053374758024
"13449",-0.623378220635656,0.0115147675797954,-1.11149646054552,-0.178361957803391,-2.12890441177158,-0.89150345270652,-0.669181496700618,-0.862248737909343,-2.48048429088319,-2.89186098027388,-2.55515032189203,-1.77568924350542
"14586",7.64927240013919,6.72072461614991,3.76335026079218,3.90336761698872,5.55798626824713,5.7133500824138,2.62580190231239,1.66765065290345,-1.67069725041016,-0.762113793624131,-2.55515032189203,-1.77568924350542
"319448",7.3405214921306,7.57229388078276,6.5194706743502,6.52881529486057,6.17766328966267,6.45208162206337,6.84954250327544,6.87216906482239,6.87556236243439,7.15777182311116,7.04271540140711,7.05411831812512
"668489",-1.20490064694113,-0.992265736617722,-0.187877580117561,-0.692259855550942,-2.12890441177158,-1.79007931792599,-1.20877279779355,-0.746180218133587,0.478650418529895,-0.06861418640104,0.190339313885132,0.141846203259341
"105670",4.9141857483892,4.80838338633438,4.9796823253096,4.92653904496854,4.80328788677984,4.82413029907632,5.2501711856843,5.12829201025758,4.73703441970511,4.60499197082822,4.19005293918682,3.98807321536426
"19645",5.56226877656174,5.51287246609459,5.33011820113355,5.32630427259171,5.28292704096312,5.29546297245106,8.30921212002555,7.89135591786472,5.98562412256601,6.42660454834309,5.22604135535615,5.20476449510319
"67168",4.72509025352054,4.69781419323142,5.11888435357602,5.04892193287322,4.97510012521475,5.24501953818932,5.22389935067274,5.05818175071016,4.37062514209109,4.06118589380721,5.14753682477658,5.39061011265366
"16432",9.12483505669626,9.2923553375803,8.96821994782008,9.05775177444269,9.07756279098991,9.22771119231012,10.8629322017256,10.5920691717907,9.86691048747175,9.88509138516315,8.34255351131091,8.24130919131621
"100504566",-0.53069940287773,-1.13052655145534,-1.24706146999093,-2.4939997431947,-2.12890441177158,-0.89150345270652,-0.460018742051574,-1.2798513516003,-0.669078112986322,-0.877946045422377,-0.0911652181573346,0.385300106350897
"67381",3.99838151902251,3.98606617248386,3.95315371999973,3.51506319049057,3.01454241161484,3.45084470293625,4.18127064227481,3.96957784326374,3.73942721134846,3.46628536117631,2.39706239312446,2.30941126208824
"214254",-0.361492331531963,-1.13052655145534,-1.39669880002089,-0.914277260593572,-0.852356091739677,-1.56006699571847,0.22464208584166,0.015710929478889,-0.0164130894059023,-0.374088691869429,-0.522751960038893,-1.42205299639875
"20916",6.09860970244179,5.93083081882827,6.54470626883211,6.42296181053932,6.35109057394706,6.32653468288974,5.99357948710062,5.90690009821626,5.91426093372797,5.70907023134018,5.05752022537941,5.12818937486876
"100503116",1.0196224498153,0.410975197261929,0.873881056436529,1.25360480504434,0.568673774854123,0.878537710278315,0.929289699618228,1.23108160133334,0.568892491302787,0.240014579813343,-0.0911652181573346,-0.51935138241905
"15558",-0.722421952488041,-0.200585601111897,2.74180181262845,1.14262022065181,-0.978760668068079,-0.436414620369395,-2.08063959886808,-2.13608740778145,-3.48617522965634,-3.48617522965635,-3.48617522965634,-3.48617522965635
"13885",4.88924197789474,4.89780078391293,5.14957571158028,5.03150539078785,4.96654979064693,4.93670960259052,5.43001711524664,5.31857409034454,4.78253515263798,4.81773544504394,3.80789738707851,3.73474209542383
"380916",6.39361685196187,6.38790717319735,6.31052208040681,6.51912819913805,6.57922889908921,6.72785419626743,5.98689939906468,5.64783534154964,4.84029832344841,5.14895962269092,3.15512037022285,3.33166999505342
"18826",1.95583253129999,2.2554966801067,3.73214599228997,3.00610108235735,1.12440726714749,1.16243200149038,6.81475940908071,6.63321678101037,7.51492799845436,7.55814687729123,6.0756272228078,6.09330150372628
"67302",5.9991434555302,5.75668198881927,5.47852180495287,5.18642163191945,5.49991765440422,5.81802686437692,5.68514484693118,5.65180811858011,5.17620783161343,4.96788459716113,3.62604996746344,3.86896503147346
"338337",5.32247286614297,5.30562697662285,4.98157898658803,4.79739117950928,5.09370189255998,5.28069976620444,5.92999530023983,5.95806345389878,5.60598091921608,5.45453215738693,4.80746816523011,5.05965618557641
"67554",4.28960347831405,4.01094494661432,2.73282141784135,2.68817374585633,2.97245886911001,3.45084470293625,4.6668990782736,4.24673461294834,2.38297018449311,2.43605379257297,2.11665204626459,2.18623966996894
"100043189",0.510363115697959,0.980190602143877,0.700479589959454,1.08375281543102,0.73899738386508,1.37194834947499,1.52880765549091,1.80717632139326,1.91723228219724,2.03293955995153,0.628136830230561,1.05438295818256
"22070",8.34815511139101,8.71524306511196,8.05860741019698,8.04503280824535,7.63831976517654,7.77674847397378,8.17018649778627,8.24190093246504,7.97973659953335,7.80993847865749,6.26510971082708,6.37363124479298
"100303751",2.59285073391558,2.52097514154435,2.33019179095718,2.45258383639553,1.12440726714749,2.06610040738364,1.71278347748873,2.03515875802527,1.43169766980098,1.34806869347991,-0.364106371757525,0.472235700565239
"68705",6.07576112110455,5.54019044666489,5.1993201730521,5.09994447394651,5.05792684923237,5.20648298105915,4.66968249001753,4.57987074388926,4.98047927098397,4.52458454879797,3.35657820710759,3.62518701526756
"668504",2.10772035554828,2.01434365868125,1.19482902931103,0.990687216363409,0.0908310614905131,0.991643146073943,3.17273761075347,3.08351995650729,2.56940695835861,2.72122834291138,1.07855352086278,0.967272322898209
"67516",5.16512364348361,4.36302375984116,4.73855341695611,4.8753910554523,5.50877835130504,5.92038984858872,-2.416170124349,-2.13608740778145,-2.8974162765354,-1.88256946073601,-2.24742198546059,-2.94561017678329
"67467",4.674889689982,5.13694619701771,3.77214319000687,3.95355019207964,3.89382742860614,3.9711062003281,5.30669612857523,5.22745550869178,4.62317507432578,4.53877152284734,3.16165711002605,3.31412585976895
"27275",4.73911817726342,4.95874341945004,4.27728396447537,3.67316793931826,2.8382999319952,2.77324300562213,4.84982313261106,4.64243656149616,4.58042418486639,4.41502647720457,3.05333949213169,2.91701998391825
"21807",10.1514630511226,10.0502682937112,9.30361620873921,10.1084094574661,11.1658503415768,11.0902323819372,8.87833382619181,9.16939732212236,8.28361246219626,8.39714515904041,7.59345568201305,7.67443046190966
"100503222",1.41869620123816,1.68395279784283,2.11206006899684,1.76532935878481,1.72039040273407,1.55486039133606,1.6237262095573,1.64656945973303,1.89995104434007,1.95044129538456,0.805569405574668,0.0316633538816386
"72661",-0.210063839505529,-0.642721003907872,-1.9698903275951,-1.17678680733237,-1.44213047176618,-0.646088590373375,-1.80860763767339,-0.988478744464352,-3.48617522965634,-3.48617522965635,-3.48617522965634,-3.48617522965635
"210808",2.19172589475195,2.16971800746757,3.52926103311538,3.04519626683695,3.25117859273693,3.0593215101612,1.73421456360312,1.89917341081369,3.13977866846029,2.54126866410373,2.7405326132336,2.78739795987593
"108811",1.48679050525175,1.80269080269213,2.17970941105309,2.15665694673296,2.06283726352882,2.06610040738364,2.82870283498698,2.60415555479112,2.54737801420396,2.44813049274484,0.701748474849983,1.40311101414093
"239188",1.34722798476692,2.40062324859921,2.90259635204142,3.0528897611698,4.46379985165486,4.32775298128522,-1.57982257432171,-0.274725675460691,-0.0164130894059023,1.44767014323886,1.02219765279976,-0.0267532939193445
"100043755",7.59084384419843,7.83428655473735,7.4867417253051,7.43293772729225,6.83547988921436,6.70453779906675,8.44578593945911,8.37101571298837,8.01878567028946,7.8700838020574,6.21727792799773,6.16763632038612
"66148",3.78957920938261,3.40724413112583,3.76775342427579,3.86017275663221,3.88478003746,3.77437357625913,4.21976336050167,4.06402975062545,4.40777939127794,4.23505368032808,4.0561279933291,4.15832598363598
"108670",-2.19462936824243,-2.13888309532882,-0.408566603316455,-1.17678680733237,-1.44213047176618,-1.79007931792599,2.79850279209397,2.15942327145673,2.18317169493255,2.49545105506188,1.50593243071179,1.38081235263024
"21943",-1.35575886934302,-0.126366361104,-1.56367204222967,-3.48617522965634,-3.48617522965635,-2.84457618692174,4.9922671842418,4.27448384693691,4.58313355193398,-0.461755003719436,-2.55515032189203,-3.48617522965635
"219181",6.43944197495514,6.76038981225589,6.46017303198573,6.52051605866137,6.72004770119517,6.76080791247484,5.85494465230136,5.77105074908563,5.34533821646338,5.41200582724177,4.83226423884216,4.931283122705
"380921",3.38211851458112,3.72047201025856,3.53959742307423,3.44662805287706,4.27588617939506,4.16444908130804,1.37358268357297,1.44154358874464,-1.15515237708336,-2.47217024111218,-1.99393232975458,-1.99141740963577
"219189",5.64531002587369,5.78700602851698,5.66592768359675,5.84245325573697,5.46695473805277,5.43200051989338,6.4227600423594,6.30691775458555,6.06335800078676,6.11151938167502,4.80746816523011,4.79247479443141
"66214",3.27706887281875,3.92629086927477,2.65889191543282,3.07572710153799,2.66945313960226,2.70853031616678,1.98721918776944,2.06724264608458,1.73433181202043,1.62835071962752,1.37704616590151,1.33515364737473
"66897",3.74393088970608,3.48032530813527,3.4382766040405,3.12764905356008,3.25820173351598,3.93384751444659,3.79433046771977,3.78896960103003,2.85596060060362,2.38670993593898,2.89758660892001,2.77889649212361
"211253",0.988643500835505,0.94619733582906,1.11413527503802,1.33157657411742,2.09457381166635,2.13338245313363,1.69102922821163,2.05128988884009,1.04825420669387,1.24107759021209,0.289172473118,0.631811941969883
"211255",5.26060450238802,5.26656134186415,4.90968675206344,4.61713089982744,4.3268796464361,4.55025541185729,4.32943812647067,4.52316893274512,3.8515432747595,3.58040912889798,2.15646917670531,1.93396599888013
"432879",0.510363115697959,0.196392334217342,-1.39669880002089,-1.32844010076528,-1.27059972664441,-1.56006699571847,-2.08063959886808,-0.196453894824275,-1.15515237708336,-1.88256946073601,-1.77839645692121,-1.27318986019307
"22380",4.81833592153544,4.85950343013646,4.5158431479854,4.42003907200301,4.47590000800101,4.682493632128,5.19714021137252,5.17136428870878,4.63366774739327,4.67602816842935,3.39036573296741,3.58185958595196
"13709",7.88306868957065,8.21873185657448,8.01921723560121,7.94883448353158,7.78564120838841,7.58540792416665,7.791366670292,7.88967476071442,7.55481120275306,7.49915106282529,5.02203677302701,4.89240459082016
"67955",5.42003281389933,5.37274554640215,5.43765530965864,5.38386280404802,5.53792703449907,5.4909085370913,5.94155709437037,5.87099737059286,5.26325004801062,5.22287125603301,3.81205853848475,3.5769641114162
"16840",-0.722421952488041,-0.642721003907872,3.90199592692571,4.80196375080207,3.78619073072846,2.9042256422205,4.21976336050167,3.32158510637713,0.279233404185612,0.788173841224688,-3.48617522965634,-2.94561017678329
"18530",0.324382926168624,-0.278831105948069,-1.7525308536884,-1.91165487249866,-1.63684270689967,-1.3617332879381,-1.80860763767339,-1.64535858583767,-2.48048429088319,-2.14745738936191,-2.94682779076513,-3.48617522965635
"380924",-2.91801269592391,-2.13888309532882,-3.48617522965634,-3.48617522965634,-3.48617522965635,-2.40203294545964,1.19962018933058,3.58247164974104,-0.388684652196939,-1.14190394974317,1.58587397180704,1.10966537647811
"219228",1.13728594290375,1.76418717091664,1.98167268570401,1.38131085059584,1.32502229998962,0.917233190033871,-0.669181496700618,0.141590402469774,-0.4762307705752,-1.00389662626412,-2.24742198546059,-2.94561017678329
"56419",3.49113005201103,3.93498333303154,3.54986028302837,3.24647268328795,1.32502229998962,0.621651750205039,4.16558130766994,4.17124691762163,2.77296291258915,2.56364311558167,2.76649570196642,2.56811025674336
"219249",5.30371746569377,5.1832829180628,5.13601565003117,5.21241615746853,5.45935695497199,5.49571066579239,5.48477986879227,5.15652803445682,4.45882866370654,4.56673367831213,3.43421902744932,3.53214084911873
"328451",6.21610322753881,6.24405387134165,5.51695530847359,5.4479916912439,4.74947900224354,4.82158265246427,7.2748505671814,7.20247983062948,6.59395202990452,6.38794401870395,5.35284434765914,5.43050791182843
"211712",-0.139920839439645,-1.13052655145534,-0.331191425082919,-1.17678680733237,-1.63684270689967,-1.3617332879381,-1.57982257432171,-2.88550062883857,-3.48617522965634,-3.48617522965635,-3.48617522965634,-2.94561017678329
